# P-values	0.001	0.0005	0.0001
ESR2_MOUSE.H11MO.0.A	4.10841	5.0198599999999995	6.92281
ETS1_MOUSE.H11MO.0.A	3.7408599999999996	4.84066	7.0739600000000005
ETS2_MOUSE.H11MO.0.A	5.81361	6.54866	7.841425
ETV2_MOUSE.H11MO.0.A	3.6605600000000003	4.87076	7.348610000000001
ETV4_MOUSE.H11MO.0.B	5.3509150000000005	5.97293	7.12925
ETV6_MOUSE.H11MO.0.C	5.710345	6.675504999999999	7.96129
EVI1_MOUSE.H11MO.0.B	4.23531	5.32576	7.61706
FEV_MOUSE.H11MO.0.B	4.998984999999999	5.5317799999999995	6.546659999999999
FLI1_MOUSE.H11MO.0.A	3.32631	4.33786	6.39561
FOSB_MOUSE.H11MO.0.A	5.234439999999999	5.942500000000001	7.825815
FOSL1_MOUSE.H11MO.0.A	3.673215	4.78506	7.46323
FOSL2_MOUSE.H11MO.0.A	4.14945	5.212365	7.453275
FOS_MOUSE.H11MO.0.A	2.6263449999999997	4.37012	6.470055
FOXA1_MOUSE.H11MO.0.A	4.791605	5.7958750000000006	8.105925
FOXA2_MOUSE.H11MO.0.A	5.05181	6.03961	8.129529999999999
FOXA3_MOUSE.H11MO.0.A	5.11261	6.07841	8.102345
FOXC1_MOUSE.H11MO.0.C	4.92476	5.839510000000001	7.754815000000001
FOXD3_MOUSE.H11MO.0.C	5.80181	6.44916	7.764660000000001
FOXI1_MOUSE.H11MO.0.B	3.2551699999999997	4.727155	7.4033050000000005
FOXJ2_MOUSE.H11MO.0.C	5.5486249999999995	6.3499550000000005	8.17247
FOXJ3_MOUSE.H11MO.0.A	3.2328599999999996	4.680115	7.565505
FOXK1_MOUSE.H11MO.0.A	5.4551750000000006	6.29157	7.69725
FOXL2_MOUSE.H11MO.0.C	5.41353	6.373530000000001	8.216470000000001
FOXM1_MOUSE.H11MO.0.B	5.62976	6.40203	7.966445
FOXO1_MOUSE.H11MO.0.A	5.61679	6.492445	7.7012350000000005
FOXO3_MOUSE.H11MO.0.B	5.015775	6.061865	7.996995
FOXO4_MOUSE.H11MO.0.C	5.688165	6.343245	7.958235
FOXP2_MOUSE.H11MO.0.A	5.600485	6.47276	7.647075
FOXQ1_MOUSE.H11MO.0.C	5.39958	6.261655	7.902975
GABPA_MOUSE.H11MO.0.A	2.5611099999999998	3.74591	6.097759999999999
GATA1_MOUSE.H11MO.0.A	4.77126	5.63681	7.391260000000001
GATA2_MOUSE.H11MO.0.A	5.3862749999999995	6.18888	7.852465
GATA3_MOUSE.H11MO.0.A	5.46521	6.30971	7.9474100000000005
GATA4_MOUSE.H11MO.0.A	5.087975	6.017754999999999	8.092935
GATA6_MOUSE.H11MO.0.A	5.115825	5.976845	7.71787
GCR_MOUSE.H11MO.0.A	4.38176	5.40616	7.525260000000001
GFI1B_MOUSE.H11MO.0.A	5.5229800000000004	6.384214999999999	8.040555000000001
GFI1_MOUSE.H11MO.0.C	5.51908	6.42712	8.005635
GLI1_MOUSE.H11MO.0.C	3.7863300000000004	4.822625	7.037889999999999
GRHL2_MOUSE.H11MO.0.A	4.77591	5.75931	7.670915
HAND1_MOUSE.H11MO.0.C	4.92186	5.8941099999999995	7.8723600000000005
HEN1_MOUSE.H11MO.0.C	1.9104099999999997	3.04461	5.44496
HIC1_MOUSE.H11MO.0.C	4.55405	5.330819999999999	7.20006
HIF1A_MOUSE.H11MO.0.C	4.2985500000000005	4.892245	6.057335
HINFP_MOUSE.H11MO.0.C	2.5342599999999997	3.34556	5.02136
HLF_MOUSE.H11MO.0.C	4.867475000000001	5.8156099999999995	7.70585
HNF1A_MOUSE.H11MO.0.A	5.079459999999999	5.97161	7.83056
HNF1B_MOUSE.H11MO.0.A	4.64611	5.63221	7.7027600000000005
HNF4A_MOUSE.H11MO.0.A	4.49146	5.56171	7.75051
HNF4G_MOUSE.H11MO.0.C	4.64956	5.69401	7.822965
HNF6_MOUSE.H11MO.0.A	4.32191	5.272715	8.22834
HSF1_MOUSE.H11MO.0.A	3.27376	4.563610000000001	7.29241
HSF2_MOUSE.H11MO.0.A	5.10086	5.82771	7.352960000000001
HTF4_MOUSE.H11MO.0.A	5.107279999999999	5.9225900000000005	7.478405
HXA10_MOUSE.H11MO.0.C	5.4211849999999995	6.047739999999999	7.35469
HXA13_MOUSE.H11MO.0.C	5.350265	5.992145	7.3465
HXA1_MOUSE.H11MO.0.C	5.23413	6.0806450000000005	7.569755
HXA9_MOUSE.H11MO.0.B	5.320069999999999	6.197625	7.925275
HXB4_MOUSE.H11MO.0.A	5.68436	6.10181	7.2669250000000005
HXB7_MOUSE.H11MO.0.C	5.323320000000001	6.380825	7.735275
HXB8_MOUSE.H11MO.0.C	5.24784	6.288349999999999	7.923375
HXC9_MOUSE.H11MO.0.A	5.275074999999999	6.108135	7.791125
IKZF1_MOUSE.H11MO.0.C	5.458805	6.317705	7.486165
INSM1_MOUSE.H11MO.0.C	3.7638049999999996	4.781140000000001	6.94908
IRF1_MOUSE.H11MO.0.A	2.92886	4.3113600000000005	7.18191
IRF2_MOUSE.H11MO.0.B	2.86046	4.22896	7.07381
IRF3_MOUSE.H11MO.0.A	5.09301	6.1288599999999995	8.282110000000001
IRF4_MOUSE.H11MO.0.A	4.9932099999999995	6.02816	8.175410000000001
IRF7_MOUSE.H11MO.0.C	5.6615400000000005	6.507925	7.761570000000001
IRF8_MOUSE.H11MO.0.A	3.75201	5.00826	7.617510000000001
IRF9_MOUSE.H11MO.0.C	5.2959700000000005	6.090145	7.633385
ISL1_MOUSE.H11MO.0.A	5.588265	6.179	7.024795
ITF2_MOUSE.H11MO.0.B	3.41151	3.9001	6.801115
JUNB_MOUSE.H11MO.0.A	4.964595	5.835305	8.009025
JUND_MOUSE.H11MO.0.A	4.28427	5.47611	7.427670000000001
JUN_MOUSE.H11MO.0.A	4.55342	5.67553	7.5572099999999995
KAISO_MOUSE.H11MO.0.B	1.9828599999999998	2.81281	4.5709599999999995
KLF15_MOUSE.H11MO.0.A	2.20716	3.4482099999999996	6.035159999999999
KLF1_MOUSE.H11MO.0.A	2.4546599999999996	3.64806	6.10741
KLF3_MOUSE.H11MO.0.A	2.2226099999999995	3.3517599999999996	5.69111
KLF4_MOUSE.H11MO.0.A	4.41481	5.28461	7.079910000000001
KLF5_MOUSE.H11MO.0.A	3.26401	4.35311	6.605360000000001
KLF6_MOUSE.H11MO.0.B	3.78821	4.693009999999999	6.575660000000001
KLF8_MOUSE.H11MO.0.C	4.60933	5.371535	6.59301
LEF1_MOUSE.H11MO.0.B	6.00106	6.660760000000001	7.931610000000001
LHX2_MOUSE.H11MO.0.A	5.32189	6.152235	7.954005
LHX3_MOUSE.H11MO.0.C	5.817655	6.2852049999999995	6.947935
LHX6_MOUSE.H11MO.0.C	5.436545000000001	6.266640000000001	8.071275
LYL1_MOUSE.H11MO.0.A	5.391209999999999	6.004659999999999	7.241910000000001
MAFB_MOUSE.H11MO.0.B	5.44911	6.14724	7.65196
MAFF_MOUSE.H11MO.0.A	3.77141	4.89511	7.279210000000001
MAFG_MOUSE.H11MO.0.A	1.0312100000000002	2.5097099999999997	5.627559999999999
MAFK_MOUSE.H11MO.0.A	2.29736	3.65151	6.49841
MAF_MOUSE.H11MO.0.A	5.15601	6.0514600000000005	7.887560000000001
MAX_MOUSE.H11MO.0.A	3.2581249999999997	4.189209999999999	5.961985
MAZ_MOUSE.H11MO.0.A	3.74371	4.78641	6.973560000000001
MBD2_MOUSE.H11MO.0.B	1.8211300000000001	2.6727300000000005	4.380465000000001
MECP2_MOUSE.H11MO.0.C	2.99196	3.1750800000000003	4.768675
MEF2A_MOUSE.H11MO.0.A	5.5202100000000005	6.359909999999999	8.109770000000001
MEF2C_MOUSE.H11MO.0.A	5.38251	6.269959999999999	8.099365
MEF2D_MOUSE.H11MO.0.A	4.7084600000000005	5.72101	7.81906
MEIS1_MOUSE.H11MO.0.A	5.34746	6.1891099999999994	7.959764999999999
MEIS2_MOUSE.H11MO.0.B	3.21136	4.571059999999999	7.46959
MITF_MOUSE.H11MO.0.A	4.68832	5.41967	7.109235
MSGN1_MOUSE.H11MO.0.C	3.84898	5.09924	7.636939999999999
MTF1_MOUSE.H11MO.0.C	2.83366	3.79086	5.8110599999999994
MXI1_MOUSE.H11MO.0.A	3.48911	4.34976	6.0049600000000005
MYBA_MOUSE.H11MO.0.C	3.4661099999999996	4.49181	6.643260000000001
MYB_MOUSE.H11MO.0.A	5.11481	5.95467	7.442629999999999
